PatientID,DataSilo,BirthDate,InsuranceStatus,SexNeuterStatus,VetCompassBreed,Bodyweight,DateofFirstPresentationofDiarrhoea,Duration,Vomiting,ReducedAppetite,Pyrexia,Hematochezia,AntibioticTreatment,GINutraceutical,DietaryManagement,Antiparasitic,GastrointestinalAgent,Resolution,ComorbidityatDiagnosis,TreatmentEscalation 
875782,1,07/05/2010 00:00,0,Male_Neutered,Jack Russell Terrier,9,12/12/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
722141,0,11/03/2010 00:00,0,Male_Neutered,German Shepherd Dog,41.9,01/11/2019 00:00,Less than 24hrs,0,0,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,1,No
557653,1,07/09/2009 00:00,0,Male_Neutered,Patterdale Terrier,9.1,02/05/2019 00:00,4-7 days.,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
588526,3,08/07/2009 00:00,0,Female_Neutered,Crossbreed,20.6,03/04/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
236441,0,22/04/2009 00:00,0,Male_Neutered,Staffordshire Bull Terrier,17.8,19/01/2019 00:00,4-7 days.,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,0,1,0,No
354020,4,02/10/2009 00:00,0,Male_Entire,Miniature Dachshund,8.9,05/07/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,0,No
598331,3,13/09/2009 00:00,0,Male_Neutered,Crossbreed,20.9,22/06/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
729652,0,09/08/2009 00:00,0,Male_Entire,Pug,13.1,22/05/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,NoGInutraceutical,0,0,1,1,1,No
957465,2,13/04/2009 15:23,1,Female_Neutered,Staffordshire Bull Terrier,NA,01/02/2019 00:00,Less than 24hrs,0,1,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
209184,4,04/03/2010 00:00,1,Male_Neutered,Labrador Retriever,33.6,26/12/2019 00:00,48hrs to 96hrs,1,1,0,1,Antibiotic,GInutraceutical,0,0,1,1,0,No
682854,0,29/12/2009 00:00,0,Female_Neutered,Crossbreed,29.6,23/10/2019 00:00,24hrs to 48hrs,0,1,0,0,Antibiotic,GInutraceutical,1,0,0,1,0,No
159473,1,09/08/2009 00:00,1,Male_Entire,Staffordshire Bull Terrier,NA,05/06/2019 00:00,24hrs to 48hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,1,1,1,0,No
691481,1,16/05/2009 00:00,1,Female_Entire,Rottweiler,42.4,13/03/2019 00:00,48hrs to 96hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,1,No
556276,2,01/01/2010 00:00,0,Male_Neutered,Crossbreed,NA,31/10/2019 00:00,24hrs to 48hrs,1,0,0,0,NonAntibiotic,NoGInutraceutical,0,0,0,1,0,No
917298,3,06/05/2009 00:00,0,Female_Neutered,Dachshund,5.05,07/03/2019 00:00,Less than 24hrs,1,0,0,0,NonAntibiotic,GInutraceutical,0,0,1,0,0,Yes
243225,1,10/10/2009 00:00,1,Female_Entire,Cocker Spaniel,16.65,13/08/2019 00:00,4-7 days.,0,0,0,1,Antibiotic,GInutraceutical,1,0,0,1,0,No
87318,1,11/02/2010 00:00,0,Male_Neutered,English Springer Spaniel,21.5,21/12/2019 00:00,Less than 24hrs,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,1,0,No
663641,4,17/03/2009 00:00,1,Female_Neutered,English Springer Spaniel,NA,25/01/2019 00:00,Not Stated,0,0,0,0,NonAntibiotic,GInutraceutical,0,0,0,0,1,Yes
70361,1,01/09/2009 00:00,0,Female_Neutered,Boxer,28.7,15/07/2019 00:00,48hrs to 96hrs,1,0,0,0,Antibiotic,NoGInutraceutical,0,0,0,1,1,No
441493,3,03/04/2009 00:00,1,Male_Neutered,Springer Spaniel - Unspecified,21,22/02/2019 00:00,Less than 24hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
904438,1,15/07/2009 00:00,0,Female_Entire,Jack Russell Terrier,9.2,06/06/2019 00:00,48hrs to 96hrs,1,1,0,0,NonAntibiotic,NoGInutraceutical,0,0,1,1,0,No
121420,0,14/04/2009 00:00,0,Female_Neutered,Affenpinscher,7.9,16/03/2019 00:00,24hrs to 48hrs,1,1,0,0,NonAntibiotic,GInutraceutical,1,0,1,1,0,No
979735,0,10/06/2009 00:00,1,Female_Neutered,German Shepherd Dog,NA,18/05/2019 00:00,4-7 days.,0,0,0,0,Antibiotic,NoGInutraceutical,1,0,0,1,1,No
1445,4,10/11/2009 00:00,0,Male_Entire,Staffordshire Bull Terrier,23.8,17/12/2019 00:00,24hrs to 48hrs,1,1,0,0,Antibiotic,GInutraceutical,1,0,1,1,0,No
